Customer ID,Gender,Age,Age_Segment,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Pop_Category,Number of Referrals,Is_Loyal_Referrer,Tenure in Months,Tenure_Segment,Offer,Phone Service,Multiple Lines,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Is_Fiber,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Streaming_Count,Service_Bundle_Score,Contract,Contract_Risk,Paperless Billing,Payment Method,Is_Digital_Native,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Has_Credit_Adjustment,Revenue_Per_Month,Refund_Rate,Extra_Charges_Ratio,Est_CLTV,Is_High_Value,Customer Status,Is_Churned,Churn Category,Churn Reason,Churn_Probability,Churn_Risk_Tier
0637-KVDLV,Male,30,Young Adult,No,0,Elk Grove,95758,38.35363,-121.44195,47065,Very High,0,0,2,<6M,Offer E,Yes,Yes,17.22,Yes,Fiber Optic,1,30.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,76.5,162.45,0.0,0,34.44,196.89,0,98.445,0.0,0.17492000609477373,3464.1509433962265,0,Churned,1,Other,Don't know,0.9957517529124,Critical Risk
0637-UBJRP,Male,40,Adult,Yes,0,Wilton,95693,38.392559,-121.225093,5889,Medium,5,1,13,1-2Y,Offer D,Yes,No,29.92,Yes,Fiber Optic,1,21.0,Yes,No,No,No,No,Yes,Yes,Yes,2,4,Month-to-Month,3,No,Bank Withdrawal,0,84.05,1095.3,23.97,0,388.96,1460.29,0,112.33,0.016414547795300934,0.2663580521677201,3806.037735849056,0,Churned,1,Competitor,Competitor offered higher download speeds,0.6070822446975677,High Risk
0637-YLETY,Female,39,Adult,No,0,Douglas City,96024,40.586588,-122.903677,960,Low,0,0,16,1-2Y,Offer D,Yes,Yes,18.99,Yes,Fiber Optic,1,30.0,No,Yes,Yes,No,No,Yes,Yes,Yes,2,6,Month-to-Month,3,Yes,Credit Card,0,95.6,1555.65,0.0,0,303.84,1859.49,0,116.218125,0.0,0.16339964183727795,4329.056603773584,1,Churned,1,Attitude,Attitude of service provider,0.7546900690892344,High Risk
0639-TSIQW,Female,28,Young Adult,No,0,White Water,92282,33.972293,-116.654195,805,Low,0,0,67,4-6Y,Offer A,Yes,Yes,37.5,Yes,Fiber Optic,1,30.0,Yes,Yes,Yes,No,Yes,No,No,Yes,1,7,Month-to-Month,3,Yes,Credit Card,0,102.95,6886.25,0.0,0,2512.5,9398.75,0,140.27985074626866,0.0,0.2673227822848783,4661.88679245283,1,Churned,1,Competitor,Competitor offered more data,0.5859595900829723,Medium Risk
0640-YJTPY,Male,19,Young Adult,Yes,1,Smartville,95977,39.176595,-121.291692,963,Low,3,1,72,4-6Y,Offer A,Yes,No,5.7,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Bank Withdrawal,0,21.0,1493.75,0.0,0,410.4,1904.15,0,26.446527777777778,0.0,0.21552923876795418,950.9433962264151,0,Stayed,0,Not Churned,Not Churned,0.0017973420661817905,Low Risk
0641-EVBOJ,Male,61,Elder,No,0,Coarsegold,93614,37.212191,-119.749323,9395,Medium,0,0,3,<6M,No Offer,Yes,No,44.97,Yes,Fiber Optic,1,16.0,Yes,No,No,Yes,No,No,No,No,0,4,Month-to-Month,3,Yes,Credit Card,0,82.3,214.4,0.0,20,134.91,369.31,0,123.10333333333334,0.0,0.41945790799057703,3726.7924528301883,0,Joined,0,Not Churned,Not Churned,0.8456173487792006,Critical Risk
0643-OKLRP,Female,73,Elder,Yes,0,Azusa,91702,34.174493,-117.87068,57775,Very High,1,0,47,2-4Y,No Offer,Yes,Yes,38.31,Yes,Fiber Optic,1,7.0,Yes,No,No,No,No,No,No,No,0,4,Month-to-Month,3,No,Bank Withdrawal,0,80.35,3825.85,0.0,90,1800.57,5716.42,0,121.62595744680851,0.0,0.3307262237554273,3638.4905660377353,0,Churned,1,Dissatisfaction,Network reliability,0.8172061599730042,Critical Risk
0644-OQMDK,Male,69,Elder,No,0,Merced,95348,37.40122,-120.514191,23100,High,0,0,4,<6M,Offer E,Yes,No,6.18,Yes,Fiber Optic,1,12.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,70.65,293.85,0.0,0,24.72,318.57,0,79.6425,0.0,0.07759676052358978,3199.245283018868,0,Stayed,0,Not Churned,Not Churned,0.768450792480065,High Risk
0650-BWOZN,Female,71,Elder,No,0,Aguanga,92536,33.482243,-116.827173,2433,Medium,0,0,18,1-2Y,No Offer,Yes,No,7.51,Yes,Fiber Optic,1,24.0,No,Yes,No,No,No,No,No,Yes,0,4,Two Year,1,Yes,Bank Withdrawal,1,73.55,1359.45,0.0,0,135.18,1494.63,0,83.03500000000001,0.0,0.0904437887637743,3330.5660377358486,0,Stayed,0,Not Churned,Not Churned,0.04353175315638472,Low Risk
0654-HMSHN,Male,45,Adult,Yes,0,Mojave,93501,35.097323,-118.171288,4882,Medium,1,0,21,1-2Y,Offer D,Yes,Yes,42.65,Yes,Fiber Optic,1,3.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,6,Month-to-Month,3,No,Bank Withdrawal,0,104.4,2157.95,0.0,0,895.65,3053.6,0,145.40952380952382,0.0,0.2933095362850406,4727.5471698113215,1,Churned,1,Attitude,Attitude of support person,0.7922042966205232,High Risk
0654-PQKDW,Female,58,Senior,Yes,2,Pescadero,94060,37.22565,-122.297533,2055,Low,5,1,62,4-6Y,No Offer,Yes,No,42.05,Yes,DSL,0,20.0,Yes,No,Yes,Yes,Yes,No,No,Yes,1,6,One Year,2,Yes,Bank Withdrawal,1,70.75,4263.45,0.0,0,2607.1,6870.55,0,110.81532258064516,0.0,0.37946015966698443,3203.7735849056603,0,Stayed,0,Not Churned,Not Churned,0.00954571907361864,Low Risk
0655-RBDUG,Male,32,Adult,No,0,Alviso,95002,37.449537,-121.994813,2147,Low,0,0,7,6-12M,Offer E,Yes,Yes,9.25,Yes,Fiber Optic,1,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,98.05,713.0,0.0,0,64.75,777.75,0,111.10714285714286,0.0,0.08325297332047574,4439.999999999999,1,Churned,1,Competitor,Competitor had better devices,0.9075089958719684,Critical Risk
0655-YDGFJ,Male,34,Adult,No,0,Palm Springs,92264,33.745746,-116.514215,18884,High,0,0,29,2-4Y,Offer C,Yes,No,10.06,Yes,DSL,0,25.0,No,No,Yes,No,No,No,No,Yes,0,4,Month-to-Month,3,No,Bank Withdrawal,0,48.95,1323.7,0.0,0,291.74,1615.44,0,55.704827586206896,0.0,0.1805947605605903,2216.603773584906,0,Stayed,0,Not Churned,Not Churned,0.2821160827525432,Low Risk
0657-DOGUM,Female,35,Adult,Yes,0,Rancho Cucamonga,91739,34.133809,-117.523724,12937,Medium,1,0,48,2-4Y,Offer B,Yes,Yes,44.72,Yes,DSL,0,13.0,Yes,No,No,Yes,No,No,No,No,0,5,One Year,2,Yes,Bank Withdrawal,1,60.6,2985.25,0.0,100,2146.56,5231.81,0,108.99604166666667,0.0,0.4294039730036067,2744.1509433962265,0,Stayed,0,Not Churned,Not Churned,0.20451682971010712,Low Risk
0661-KBKPA,Male,43,Adult,Yes,3,Seaside,93955,36.625114,-121.823565,38244,Very High,7,1,53,4-6Y,No Offer,Yes,Yes,31.86,Yes,DSL,0,56.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,6,One Year,2,Yes,Credit Card,0,78.75,3942.45,0.0,0,1688.58,5631.03,0,106.24584905660377,0.0,0.29987053878242526,3566.0377358490564,0,Stayed,0,Not Churned,Not Churned,0.003562714573374244,Low Risk
0661-KQHNK,Female,38,Adult,Yes,3,Round Mountain,96084,40.923558,-122.059933,459,Low,0,0,6,<6M,No Offer,Yes,No,30.01,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Credit Card,0,19.0,105.5,0.0,0,180.06,285.56,0,47.593333333333334,0.0,0.630550497268525,860.3773584905659,0,Stayed,0,Not Churned,Not Churned,0.024870773952044522,Low Risk
0661-WCQNQ,Male,56,Senior,Yes,0,Orleans,95556,41.269521,-123.546958,574,Low,8,1,22,1-2Y,Offer D,Yes,No,7.68,Yes,DSL,0,7.0,Yes,No,No,Yes,No,No,No,No,0,4,One Year,2,Yes,Credit Card,0,56.25,1292.2,0.0,100,168.96,1561.16,0,70.96181818181819,0.0,0.17228214917112916,2547.1698113207544,0,Stayed,0,Not Churned,Not Churned,0.026450388243158332,Low Risk
0661-XEYAN,Female,76,Elder,No,0,Nevada City,95959,39.333737,-120.858667,17269,Medium,0,0,1,<6M,No Offer,No,No,0.0,Yes,DSL,0,26.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Mailed Check,0,25.8,25.8,0.0,20,0.0,45.8,0,45.8,0.0,0.4366812227074236,1168.301886792453,0,Churned,1,Competitor,Competitor had better devices,0.9893968902482443,Critical Risk
0665-XHDJU,Male,21,Young Adult,Yes,0,Monte Rio,95462,38.471049,-123.015549,1537,Low,7,1,72,4-6Y,No Offer,Yes,Yes,34.95,Yes,Fiber Optic,1,48.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,5,Two Year,1,Yes,Bank Withdrawal,1,99.4,7285.7,0.0,0,2516.4,9802.1,0,136.14027777777778,0.0,0.25672049866865265,4501.132075471699,1,Stayed,0,Not Churned,Not Churned,0.03263038315589639,Low Risk
0666-UXTJO,Male,80,Elder,Yes,0,Morongo Valley,92256,34.097863,-116.594561,3499,Medium,4,1,34,2-4Y,Offer C,Yes,No,29.66,Yes,Fiber Optic,1,29.0,No,No,Yes,No,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Credit Card,0,85.2,2874.45,0.0,0,1008.44,3882.89,0,114.20264705882353,0.0,0.2597137698981944,3858.11320754717,0,Stayed,0,Not Churned,Not Churned,0.33960354096601675,Medium Risk
0667-NSRGI,Female,45,Adult,Yes,0,Lodi,95240,38.123544,-121.159078,45755,Very High,3,1,48,2-4Y,No Offer,Yes,Yes,17.03,Yes,DSL,0,15.0,No,No,Yes,Yes,No,Yes,Yes,Yes,2,6,One Year,2,Yes,Credit Card,0,69.55,3435.6,0.0,0,817.44,4253.04,0,88.605,0.0,0.19220134303933187,3149.4339622641505,0,Stayed,0,Not Churned,Not Churned,0.045750035317863744,Low Risk
0668-OGMHD,Female,20,Young Adult,Yes,0,Santa Rosa,95405,38.439696,-122.668817,22250,High,8,1,21,1-2Y,Offer D,No,No,0.0,Yes,DSL,0,59.0,Yes,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,No,Bank Withdrawal,0,28.5,629.35,0.0,0,0.0,629.35,0,29.969047619047622,0.0,0.0,1290.566037735849,0,Stayed,0,Not Churned,Not Churned,0.06471689913229293,Low Risk
0670-ANMUU,Male,47,Senior,No,0,Chino Hills,91709,33.942895,-117.725644,66754,Very High,0,0,71,4-6Y,No Offer,Yes,Yes,16.57,Yes,Fiber Optic,1,5.0,Yes,No,No,Yes,No,Yes,Yes,Yes,2,6,One Year,2,No,Credit Card,0,97.65,6687.85,0.0,0,1176.47,7864.32,0,110.7650704225352,0.0,0.1495958964029948,4421.88679245283,1,Stayed,0,Not Churned,Not Churned,0.25060759658029885,Low Risk
0670-KDOMA,Female,42,Adult,No,0,Chowchilla,93610,37.100948,-120.270136,19391,High,0,0,1,<6M,Offer E,Yes,No,28.18,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Credit Card,0,20.25,20.25,0.0,0,28.18,48.43,0,48.43,0.0,0.5818707412760685,916.9811320754717,0,Joined,0,Not Churned,Not Churned,0.996507370356212,Critical Risk
0673-IGUQO,Male,26,Young Adult,No,0,Phelan,92371,34.441123,-117.537886,12463,Medium,0,0,1,<6M,No Offer,Yes,No,30.09,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.45,20.45,0.0,0,30.09,50.54,0,50.54,0.0,0.5953700039572616,926.0377358490565,0,Joined,0,Not Churned,Not Churned,0.9787260610345163,Critical Risk
0674-DGMAQ,Male,78,Elder,Yes,0,Elk,95432,39.108252,-123.645121,383,Low,9,1,32,2-4Y,Offer C,Yes,Yes,43.54,Yes,Fiber Optic,1,3.0,No,Yes,Yes,No,No,Yes,No,Yes,1,6,Two Year,1,Yes,Bank Withdrawal,1,93.5,2970.8,0.0,0,1393.28,4364.08,0,136.3775,0.0,0.3192608751443603,4233.962264150943,1,Stayed,0,Not Churned,Not Churned,0.04495941661810859,Low Risk
0674-EYYZV,Female,41,Adult,No,0,Los Angeles,90065,34.108833,-118.229715,47534,Very High,0,0,1,<6M,No Offer,Yes,No,36.33,Yes,DSL,0,4.0,No,No,No,No,Yes,No,No,Yes,1,3,Month-to-Month,3,Yes,Bank Withdrawal,1,54.65,54.65,0.0,0,36.33,90.98,0,90.98,0.0,0.39931853154539454,2474.716981132075,0,Joined,0,Not Churned,Not Churned,0.9889548497563763,Critical Risk
0674-GCDXG,Male,20,Young Adult,No,0,Bakersfield,93308,35.559617,-118.925185,44915,Very High,0,0,63,4-6Y,Offer B,Yes,Yes,42.59,Yes,DSL,0,85.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,2,7,Two Year,1,Yes,Bank Withdrawal,1,71.9,4479.2,0.0,0,2683.17,7162.37,0,113.68841269841269,0.0,0.37462041195861145,3255.8490566037735,0,Stayed,0,Not Churned,Not Churned,0.08588555813716513,Low Risk
0675-NCDYU,Female,61,Elder,Yes,2,Placentia,92870,33.881158,-117.854783,48170,Very High,1,0,72,4-6Y,Offer A,Yes,Yes,28.86,Yes,Fiber Optic,1,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Credit Card,0,116.4,8543.25,0.0,0,2077.92,10621.17,0,147.51625,0.0,0.19563946344894206,5270.943396226416,1,Stayed,0,Not Churned,Not Churned,0.03331957701259702,Low Risk
0678-RLHVP,Female,33,Adult,No,0,Redwood City,94065,37.527497,-122.230941,10658,Medium,0,0,53,4-6Y,Offer B,Yes,Yes,12.92,Yes,Fiber Optic,1,19.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,6,Two Year,1,No,Bank Withdrawal,0,105.55,5682.25,0.0,0,684.76,6367.01,0,120.1322641509434,0.0,0.10754812698582222,4779.622641509433,1,Stayed,0,Not Churned,Not Churned,0.1402430986740813,Low Risk
0679-IDSTG,Female,73,Elder,Yes,0,Branscomb,95417,39.710591,-123.682799,176,Low,1,0,1,<6M,No Offer,Yes,No,37.3,Yes,Fiber Optic,1,8.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,69.25,69.25,0.0,0,37.3,106.55,0,106.55,0.0,0.35007038948850305,3135.8490566037735,0,Churned,1,Competitor,Competitor had better devices,0.9971900904203054,Critical Risk
0679-TDGAK,Male,29,Young Adult,Yes,1,Fresno,93727,36.751489,-119.68072,54701,Very High,1,0,50,4-6Y,No Offer,Yes,No,31.83,Yes,Cable,0,47.0,Yes,No,No,Yes,Yes,Yes,Yes,No,3,4,One Year,2,No,Bank Withdrawal,0,75.5,4025.6,0.0,100,1591.5,5717.1,0,114.34200000000001,0.0,0.295866785608088,3418.8679245283015,0,Stayed,0,Not Churned,Not Churned,0.1123076876404906,Low Risk
0680-DFNNY,Male,62,Elder,Yes,0,Winters,95694,38.578604,-122.024579,8406,Medium,1,0,15,1-2Y,No Offer,Yes,Yes,40.7,Yes,Fiber Optic,1,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,101.1,1504.05,0.0,0,610.5,2114.55,0,140.97,0.0,0.2887139107611548,4578.113207547169,1,Churned,1,Competitor,Competitor offered more data,0.9078796948144974,Critical Risk
0682-USIXD,Female,40,Adult,Yes,0,Diamond Bar,91765,33.992416,-117.807874,46532,Very High,7,1,21,1-2Y,No Offer,Yes,No,14.81,Yes,Fiber Optic,1,25.0,No,No,No,Yes,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,86.05,1818.9,0.0,0,311.01,2129.91,0,101.4242857142857,0.0,0.14602025437694552,3896.603773584905,0,Stayed,0,Not Churned,Not Churned,0.21398409434678206,Low Risk
0684-AOSIH,Male,42,Adult,Yes,0,Oro Grande,92368,34.647959,-117.296957,909,Low,1,0,1,<6M,No Offer,Yes,No,12.04,Yes,Cable,0,5.0,Yes,No,No,No,Yes,Yes,Yes,Yes,3,4,Month-to-Month,3,Yes,Bank Withdrawal,1,95.0,95.0,0.0,0,12.04,107.04,0,107.04,0.0,0.11248131539611358,4301.88679245283,1,Churned,1,Dissatisfaction,Network reliability,0.98113320476381,Critical Risk
0685-MLYYM,Female,74,Elder,No,0,Buena Park,90620,33.845706,-118.012204,44442,Very High,0,0,2,<6M,Offer E,Yes,No,9.86,Yes,Fiber Optic,1,21.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,No,Bank Withdrawal,0,70.75,154.85,0.0,0,19.72,174.57,0,87.285,0.0,0.11296328120524718,3203.7735849056603,0,Churned,1,Price,Long distance charges,0.9981922941536701,Critical Risk
0687-ZVTHB,Male,24,Young Adult,Yes,0,Richmond,94805,37.941456,-122.320968,13984,Medium,1,0,65,4-6Y,Offer B,Yes,Yes,26.75,Yes,Cable,0,51.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,2,7,One Year,2,No,Credit Card,0,72.45,4653.85,14.23,0,1738.75,6378.37,0,98.12876923076922,0.002230977506792488,0.27260099367079677,3280.7547169811323,0,Churned,1,Competitor,Competitor offered more data,0.5343180517708771,Medium Risk
0689-DSXGL,Female,61,Elder,Yes,1,Yreka,96097,41.764869,-122.671316,9538,Medium,3,1,52,4-6Y,Offer B,Yes,No,16.87,Yes,Fiber Optic,1,24.0,No,Yes,Yes,Yes,No,No,No,Yes,0,6,Month-to-Month,3,No,Bank Withdrawal,0,85.8,4433.3,0.0,0,877.24,5310.54,0,102.12576923076924,0.0,0.16518847424179087,3885.283018867924,0,Stayed,0,Not Churned,Not Churned,0.08872373184147987,Low Risk
0689-NKYLF,Male,42,Adult,No,0,Los Angeles,90066,34.002028,-118.430656,55204,Very High,0,0,13,1-2Y,Offer D,Yes,No,35.4,Yes,Fiber Optic,1,18.0,No,No,Yes,No,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,83.2,1060.6,0.0,0,460.2,1520.8,0,116.98461538461538,0.0,0.30260389268805893,3767.547169811321,0,Churned,1,Attitude,Attitude of support person,0.8216453009044677,Critical Risk
0690-SRQID,Male,20,Young Adult,No,0,Stockton,95203,37.954089,-121.329761,16357,Medium,0,0,4,<6M,Offer E,Yes,No,18.28,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Credit Card,0,19.65,67.55,0.0,0,73.12,140.67,0,35.1675,0.0,0.5197981090495487,889.8113207547169,0,Stayed,0,Not Churned,Not Churned,0.26766541434434754,Low Risk
0691-IFBQW,Female,65,Elder,No,0,Biola,93606,36.798882,-120.019511,807,Low,0,0,46,2-4Y,No Offer,Yes,Yes,2.37,Yes,Fiber Optic,1,20.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,7,One Year,2,Yes,Bank Withdrawal,1,110.0,4874.8,0.0,0,109.02,4983.82,0,108.34391304347825,0.0,0.02187478681011754,4981.132075471698,1,Churned,1,Competitor,Competitor made better offer,0.4600694056488668,Medium Risk
0691-JVSYA,Female,24,Young Adult,Yes,0,Pasadena,91103,34.167465,-118.165327,27891,High,5,1,53,4-6Y,No Offer,Yes,No,40.62,Yes,Fiber Optic,1,73.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,4,One Year,2,Yes,Bank Withdrawal,1,94.85,5000.2,18.55,0,2152.86,7134.51,0,134.6133962264151,0.0026000384048799428,0.3017530285892094,4295.09433962264,1,Churned,1,Competitor,Competitor had better devices,0.44419918656227325,Medium Risk
0691-NIKRI,Female,41,Adult,No,0,Elverta,95626,38.734997,-121.463719,6197,Medium,0,0,40,2-4Y,Offer B,Yes,Yes,16.73,Yes,Fiber Optic,1,14.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,6,One Year,2,Yes,Credit Card,0,105.95,4335.2,0.0,0,669.2,5004.4,0,125.10999999999999,0.0,0.133722324354568,4797.735849056604,1,Stayed,0,Not Churned,Not Churned,0.3484682736696786,Medium Risk
0696-UKTOX,Male,64,Elder,No,1,North Hills,91343,34.238802,-118.482296,57017,Very High,0,0,23,1-2Y,No Offer,Yes,No,8.4,Yes,Cable,0,27.0,No,Yes,No,Yes,No,No,No,No,0,4,Month-to-Month,3,No,Bank Withdrawal,0,54.15,1312.45,0.0,40,193.2,1545.65,0,67.20217391304348,0.0,0.15087503639245622,2452.075471698113,0,Stayed,0,Not Churned,Not Churned,0.3677841568845033,Medium Risk
0697-ZMSWS,Male,19,Young Adult,No,0,Los Angeles,90023,34.017697,-118.200577,47487,Very High,0,0,4,<6M,No Offer,Yes,Yes,6.91,Yes,Fiber Optic,1,53.0,No,No,No,No,No,Yes,Yes,Yes,2,4,Month-to-Month,3,Yes,Bank Withdrawal,1,85.65,338.9,0.0,0,27.64,366.54,0,91.635,0.0,0.07540786817264146,3878.4905660377362,0,Churned,1,Dissatisfaction,Limited range of services,0.9051766105577242,Critical Risk
0699-NDKJM,Female,45,Adult,Yes,0,Westlake Village,91361,34.130992,-118.894673,18735,High,1,0,57,4-6Y,Offer B,No,No,0.0,Yes,Cable,0,22.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,58.75,3437.45,0.0,0,0.0,3437.45,0,60.30614035087719,0.0,0.0,2660.3773584905657,0,Stayed,0,Not Churned,Not Churned,0.39256128077417446,Medium Risk
0701-RFGFI,Female,56,Senior,Yes,6,La Mesa,91941,32.759327,-116.99726,44652,Very High,6,1,49,4-6Y,Offer B,Yes,Yes,8.18,Yes,Fiber Optic,1,53.0,No,No,No,No,Yes,Yes,Yes,Yes,3,4,Month-to-Month,3,Yes,Bank Withdrawal,1,95.4,4613.95,0.0,0,400.82,5014.77,0,102.34224489795919,0.0,0.07992789300406598,4320.000000000001,1,Stayed,0,Not Churned,Not Churned,0.09118517214181121,Low Risk
0701-TJSEF,Male,45,Adult,No,0,Santa Barbara,93105,34.037342,-119.80079,25771,High,0,0,9,6-12M,Offer E,Yes,No,32.31,Yes,Cable,0,24.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,2,6,Month-to-Month,3,Yes,Bank Withdrawal,1,68.25,576.95,0.0,0,290.79,867.74,0,96.41555555555556,0.0,0.3351118998778436,3090.566037735849,0,Stayed,0,Not Churned,Not Churned,0.29055709275572844,Low Risk
0702-PGIBZ,Male,28,Young Adult,No,0,Dutch Flat,95714,39.197215,-120.83679,350,Low,0,0,4,<6M,Offer E,Yes,Yes,26.16,Yes,Fiber Optic,1,85.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,101.7,364.55,1.48,0,104.64,467.71,0,116.9275,0.0031643539800303606,0.22372837869620066,4605.2830188679245,1,Churned,1,Competitor,Competitor made better offer,0.9157552599532913,Critical Risk
0704-VCUMB,Female,64,Elder,Yes,0,San Diego,92103,32.747484,-117.166877,30202,High,1,0,61,4-6Y,No Offer,Yes,No,10.94,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Credit Card,0,20.25,1278.8,5.15,0,667.34,1940.99,0,31.819508196721312,0.00265328517921267,0.34381423912539477,916.9811320754717,0,Stayed,0,Not Churned,Not Churned,0.012742194173184793,Low Risk
0707-HOVVN,Female,79,Elder,No,0,Mi Wuk Village,95346,38.121601,-120.133915,1278,Low,0,0,70,4-6Y,Offer A,Yes,Yes,47.27,Yes,Cable,0,3.0,No,Yes,Yes,Yes,Yes,No,No,Yes,1,7,Two Year,1,Yes,Bank Withdrawal,1,75.5,5212.65,0.0,0,3308.9,8521.55,0,121.73642857142856,0.0,0.3882979035504105,3418.8679245283015,0,Stayed,0,Not Churned,Not Churned,0.1309954133376452,Low Risk
0708-LGSMF,Male,56,Senior,Yes,0,Milpitas,95035,37.441931,-121.878502,62848,Very High,1,0,13,1-2Y,Offer D,Yes,Yes,14.32,Yes,DSL,0,4.0,Yes,No,No,No,No,Yes,Yes,Yes,2,5,Month-to-Month,3,Yes,Bank Withdrawal,1,65.85,902.25,0.0,0,186.16,1088.41,0,83.72384615384615,0.0,0.17103848733473598,2981.88679245283,0,Stayed,0,Not Churned,Not Churned,0.4770576260858645,Medium Risk
0708-SJDIS,Female,32,Adult,No,0,West Hollywood,90069,34.093781,-118.381061,20408,High,0,0,34,2-4Y,Offer C,Yes,Yes,45.28,Yes,Cable,0,27.0,No,No,No,Yes,Yes,No,No,Yes,1,5,Month-to-Month,3,No,Credit Card,0,65.0,2157.5,0.0,0,1539.52,3697.02,0,108.73588235294118,0.0,0.41642187491547245,2943.396226415094,0,Stayed,0,Not Churned,Not Churned,0.2815105658147558,Low Risk
0709-TVGUR,Female,70,Elder,No,0,Stockton,95207,38.002125,-121.324979,49965,Very High,0,0,9,6-12M,No Offer,Yes,Yes,17.56,Yes,Fiber Optic,1,27.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,74.55,622.9,33.25,0,158.04,747.69,0,83.07666666666667,0.04447030186307159,0.2113710227500702,3375.849056603773,0,Churned,1,Competitor,Competitor had better devices,0.9022771706282278,Critical Risk
0716-BQNDX,Male,77,Elder,No,0,Madera,93637,36.902954,-120.194274,28434,High,0,0,57,4-6Y,No Offer,Yes,Yes,2.21,Yes,Fiber Optic,1,11.0,Yes,No,No,Yes,No,Yes,Yes,Yes,2,6,Two Year,1,No,Bank Withdrawal,0,93.75,5625.55,0.0,0,125.97,5751.52,0,100.90385964912281,0.0,0.021902036331265473,4245.2830188679245,1,Stayed,0,Not Churned,Not Churned,0.06079482769153257,Low Risk
0719-SYFRB,Female,52,Senior,No,0,Norco,92860,33.925833,-117.559639,22443,High,0,0,12,6-12M,Offer D,Yes,Yes,36.24,Yes,DSL,0,30.0,Yes,No,Yes,Yes,No,No,No,Yes,0,7,Month-to-Month,3,Yes,Mailed Check,0,61.65,713.75,0.0,0,434.88,1148.63,0,95.71916666666668,0.0,0.3786075585697744,2791.698113207547,0,Churned,1,Competitor,Competitor offered higher download speeds,0.5482724344052028,Medium Risk
0722-SVSFK,Female,45,Adult,No,0,Half Moon Bay,94019,37.45567,-122.407992,17929,High,0,0,7,6-12M,No Offer,Yes,No,39.02,Yes,Fiber Optic,1,25.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,100.4,715.0,0.0,0,273.14,988.14,0,141.16285714285715,0.0,0.27641832129050536,4546.4150943396235,1,Stayed,0,Not Churned,Not Churned,0.7586319437474053,High Risk
0722-TROQR,Female,68,Elder,No,0,Davis,95616,38.508735,-121.678813,67411,Very High,0,0,4,<6M,No Offer,Yes,Yes,26.23,Yes,Fiber Optic,1,29.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,74.9,321.75,0.0,0,104.92,426.67,0,106.6675,0.0,0.2459043288724307,3391.698113207547,0,Churned,1,Price,Lack of affordable download/upload speed,0.9356686791877853,Critical Risk
